2026-09-19T10:19	SC9	MED_USE_QUOTE=0 MED_SPAN_COVERAGE_NEXT=1 MED_SC_N=9	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://127.0.0.1:8001/v1 MED_PORT=9054 MED_SC_N=9 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 	SCORE 0.759442865733784 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T10:24	A3c	MED_USE_QUOTE=0 MED_SPAN_COVERAGE_NEXT=1	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://127.0.0.1:8001/v1 MED_PORT=9054 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 	SCORE 0.7532888802771512 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T10:28	AEQ	MED_USE_QUOTE=0 MED_SPAN_COVERAGE_NEXT=1 MED_ORDER=aeq	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 	SCORE 0.7618441760816723 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T10:32	A3d	MED_USE_QUOTE=0 MED_SPAN_COVERAGE_NEXT=1	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://127.0.0.1:8001/v1 MED_PORT=9054 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 	SCORE 0.6000967516960061 errors=4 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T10:36	CLS	MED_USE_QUOTE=1 MED_SPAN_CLAUSE_SNAP=1 MED_SPAN_COVERAGE_NEXT=1	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://127.0.0.1:8001/v1 MED_PORT=9054 MED_SPAN_CLAUSE_SNAP=1 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=1 	SCORE 0.7347109659062978 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T10:41	CLSP	MED_USE_QUOTE=1 MED_SPAN_CLAUSE_SNAP=1 MED_SPAN_CLAUSE_PAUSE=0.4 MED_SPAN_COVERAGE_NEXT=1	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://127.0.0.1:8001/v1 MED_PORT=9054 MED_SPAN_CLAUSE_PAUSE=0.4 MED_SPAN_CLAUSE_SNAP=1 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=1 	SCORE 0.733997634354067 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T10:45	AEQ2	MED_USE_QUOTE=0 MED_SPAN_COVERAGE_NEXT=1 MED_ORDER=aeq	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 	SCORE 0.7595886125014238 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T11:15	LLM2	MED_ORDER=aeq MED_USE_QUOTE=0 MED_SPAN_COVERAGE_NEXT=1 MED_LLM_URL=http://194.68.245.111:22011/v1	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://194.68.245.111:22011/v1 MED_ORDER=aeq MED_PORT=9054 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 	SCORE 0.6191141034746295 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T11:22	LLM2b	MED_ORDER=aeq MED_USE_QUOTE=0 MED_SPAN_COVERAGE_NEXT=1 MED_LLM_URL=http://194.68.245.111:22011/v1	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://194.68.245.111:22011/v1 MED_ORDER=aeq MED_PORT=9054 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 	SCORE 0.6191141034746295 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T11:26	AEQ3	MED_ORDER=aeq MED_USE_QUOTE=0 MED_SPAN_COVERAGE_NEXT=1	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 	SCORE 0.7562373704333982 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T11:32	LLM2c	MED_ORDER=aeq MED_USE_QUOTE=0 MED_SPAN_COVERAGE_NEXT=1 MED_LLM_HOSTS_OK=194.68.245.111 MED_LLM_URL=http://194.68.245.111:22011/v1	MED_DIR=/workspace/med-attach/medical MED_LLM_HOSTS_OK=194.68.245.111 MED_LLM_URL=http://194.68.245.111:22011/v1 MED_ORDER=aeq MED_PORT=9054 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 	SCORE 0.7574716351849407 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T11:34	AEQ4	MED_ORDER=aeq MED_USE_QUOTE=0 MED_SPAN_COVERAGE_NEXT=1	MED_DIR=/workspace/med-attach/medical MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 	SCORE 0.7562373704333982 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T18:44	CAP1	MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_SAVE_SEEN=1 MED_SEEN_DIR=/workspace/medical_val	MED_DIR=/workspace/med-attach/medical MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_SAVE_SEEN=1 MED_SEEN_DIR=/workspace/medical_val MED_SPAN_COVERAGE_NEXT=1 MED_UNIT_MODE=island MED_USE_QUOTE=0 	SCORE 0.7778219949485445 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T23:56	RULES3	MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1	MED_DIR=/workspace/med-rules/medical MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_COVERAGE_NEXT=1 MED_UNIT_MODE=island MED_USE_QUOTE=0 	SCORE 0.7843490960731205 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-19T23:59	RULES3DUAL	MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_RULES=1 MED_RULES_V=3 MED_RULES_DUAL=1 MED_SPAN_CONT=1	MED_DIR=/workspace/med-rules/medical MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_RULES=1 MED_RULES_DUAL=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_COVERAGE_NEXT=1 MED_UNIT_MODE=island MED_USE_QUOTE=0 	SCORE 0.7677380575157116 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-20T00:01	RULES3b	MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1	MED_DIR=/workspace/med-rules/medical MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_COVERAGE_NEXT=1 MED_UNIT_MODE=island MED_USE_QUOTE=0 	SCORE 0.788097513291167 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-20T08:36	FINAL-R4	MED_RULES_V=4 (tightened rules wording: location tie-break + closing check)	NO PORTAL RUN (measured locally only)	local paired vs production -0.0005 [-0.0061,+0.0045] (39 conv x 3 interleaved reps); dev +0.0015 test -0.0024; 13 questions touched, 5 better / 7 worse; DISCARD (bar was >=+0.01 with both halves positive)
2026-09-20T08:36	FINAL-SC3	MED_SC_N=3 MED_SC_MODE=island MED_SC_AGREE=2 (per-line self-consistency vote)	NO PORTAL RUN (measured locally only)	local paired +0.0012 [-0.0039,+0.0080]; dev +0.0067 test -0.0040 (p_positive 0.034 on test); 25 questions touched, 13 better / 11 worse; 2.2x LLM time (3.25 s/conv vs 1.51); DISCARD - agrees with the portal SC5/SC9 arms (0.7561/0.7594 vs A3 mean 0.7554)
2026-09-20T08:36	FINAL-VC	MED_VC=1 (contraction-only verifier on the cited cluster)	NO PORTAL RUN (measured locally only)	local paired +0.0017 [-0.0039,+0.0069]; dev +0.0049 test -0.0014; 14 questions touched, 7 better / 4 worse; 1.26x LLM time; DISCARD - and the over-long-span count does not fall (54 -> 56 of 195), because the remaining loss is sub-island
2026-09-20T08:48	FINAL-PROD	unchanged production (MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1)	NO PORTAL RUN (live-endpoint robustness only)	39 conversations back-to-back through conc_eval on the live :9054, twice: wall 179.6/187.5 s, latency mean 4.6/4.8 s p95 7.0/6.4 s max 7.1/7.6 s, errors 0/0, 390/390 answers from the LLM, asr_path gpu on all 39, 0 yes-without-span; local score 0.7979/0.7993 (in-sample). LLM-hang test on a spare :9071 (50% of calls hang): 42.5 s mean, 0 errors, 10/10 spans, bge sidecar answered the hung half. DISK: / was 100% full (5.4 MB free) -> rm -rf /root/.cache/uv -> 7.6 GB free; a failed ASR temp write would have cost a whole conversation
2026-09-20T09:45	FINAL-TRIM3	MED_SPAN_TRIM=3 (clause-level contraction; MED_TRIM_MARGIN=2 MED_TRIM_MAX_FRAC=0.75 MED_TRIM_MIN_KEEP=0.8 MED_TRIM_MIN_HITS=2 MED_TRIM_MIN_DROP=0.2 MED_TRIM_END_STRICT=1) on top of production	NO PORTAL RUN (measured locally only; the 19 validation conversations were never loaded)	local paired +0.0114 se 0.0056 CI [+0.0010,+0.0220] over 39 training conversations x 6 interleaved reps (out/t1 + out/t2); dev +0.0122 [+0.0035,+0.0236] test +0.0106 [-0.0087,+0.0292]; 15 conv better / 5 worse; 33 gold-yes questions touched, 23 better / 8 worse, mean dtIoU +0.1140; pooled score 0.7902 -> 0.8018, TRIM3 ahead in 6/6 reps, accuracy identical (0.9897) in every rep; loss modes over 195 gold-yes rows exact 85 -> 90, OVER 54 -> 42, wrong 19 -> 19, none 3 -> 3; no extra LLM call (2.68 s/conv vs 2.71); ADOPT (bar was >=+0.01 with both halves positive) - deploy dir /workspace/med-trim/medical
2026-09-20T11:46	TRIM3	MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_TRIM=3	MED_DIR=/workspace/med-trim/medical MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_COVERAGE_NEXT=1 MED_SPAN_TRIM=3 MED_UNIT_MODE=island MED_USE_QUOTE=0 	SCORE 0.7808666910632229 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-20T11:54	RULESb	MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1	MED_DIR=/workspace/med-trim/medical MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_COVERAGE_NEXT=1 MED_UNIT_MODE=island MED_USE_QUOTE=0 	SCORE 0.7727674831408776 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-20T11:58	TRIM3b	MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_TRIM=3	MED_DIR=/workspace/med-trim/medical MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_COVERAGE_NEXT=1 MED_SPAN_TRIM=3 MED_UNIT_MODE=island MED_USE_QUOTE=0 	SCORE 0.7711601749333212 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-20T12:01	RULESc	MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1	MED_DIR=/workspace/med-trim/medical MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_COVERAGE_NEXT=1 MED_UNIT_MODE=island MED_USE_QUOTE=0 	SCORE 0.7760838843619853 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-20T12:04	TRIM3c	MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_TRIM=3	MED_DIR=/workspace/med-trim/medical MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_COVERAGE_NEXT=1 MED_SPAN_TRIM=3 MED_UNIT_MODE=island MED_USE_QUOTE=0 	SCORE 0.7728886325611944 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
2026-09-20T12:31	FINALMED	MED_ORDER=aeq MED_SPAN_COVERAGE_NEXT=1 MED_USE_QUOTE=0 MED_UNIT_MODE=island MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1	MED_DIR=/workspace/med-rules/medical MED_ISLAND_GAP=0.15 MED_ISLAND_THR=-35 MED_LLM_URL=http://127.0.0.1:8001/v1 MED_ORDER=aeq MED_PORT=9054 MED_RULES=1 MED_RULES_V=3 MED_SPAN_CONT=1 MED_SPAN_COVERAGE_NEXT=1 MED_UNIT_MODE=island MED_USE_QUOTE=0 	SCORE 0.7742023316475589 errors=0 url=https://5g74a0atgzlxwf-9054.proxy.runpod.net/predict
